timestamp,pack_voltage_v,pack_current_a,state_of_charge,state_of_health,cell_volt_min_v,cell_volt_max_v,cell_volt_avg_v,cell_temp_min_c,cell_temp_max_c,cell_temp_avg_c,ambient_temp_c,charging_power_kw,peak_power_kw,remaining_range_km,balancing_active,insulation_resistance_mohm,fault_code,cycle_count,bms_version,cell_v_1_v,cell_v_2_v,cell_v_3_v,cell_v_4_v,cell_v_5_v,cell_v_6_v,cell_v_7_v,cell_v_8_v,cell_v_9_v,cell_v_10_v,cell_v_11_v,cell_v_12_v
2025-11-01 00:10:00,412.2274185110886,11.96220067815513,0.9900641556053661,0.96,34.33740229379582,34.36176826871734,34.3507153155627,24.570924933755112,25.53523351463684,25.00775812621584,24.953181905630416,0.0,89.68512091859282,331.7624210195319,False,108.95772844284372,0.0,424,v3.2.1,34.35387243643343,34.344936766948706,34.35083620837259,34.35633522978261,34.341154234912175,34.346373407624796,34.359875005629874,34.35333029837954,34.34740474789233,34.35529488826323,34.33740229379582,34.36176826871734
2025-11-01 00:11:00,409.9507030632858,16.18637610716893,0.9891586305829496,0.96,34.1485663060149,34.17411865530166,34.16172260054049,24.646838036456487,25.97223326656125,25.436840768054896,25.662898323771095,0.0,83.41082854118031,331.7548833907413,False,93.31282909389999,0.0,424,v3.2.1,34.17411865530166,34.1485663060149,34.16661682947389,34.154103066843604,34.16688922807456,34.165845412102115,34.151436725594365,34.16111173099972,34.16438446664929,34.16829626621859,34.164559529198435,34.1547429900149
2025-11-01 00:12:00,413.7271194082757,16.15428825106351,0.9896731137323213,0.96,34.455730815532064,34.49398036842007,34.474013160068,23.62135036298818,24.872800911479,24.219479650604534,24.356418215707876,0.0,90.51748330092389,336.6141961808907,False,103.86479140873894,0.0,424,v3.2.1,34.47117501165233,34.455730815532064,34.47742369310895,34.46115731950172,34.47539558653143,34.47188632479651,34.49285177359447,34.49398036842007,34.4751353634393,34.4780407278286,34.463033615997496,34.47234732041303
2025-11-01 00:13:00,407.98455520357874,15.300484494455677,0.9844617277989727,0.96,33.98863425449934,34.02325232036081,34.000746279374695,23.75137343201754,25.176561974011108,24.40624197441805,24.301440907443503,0.0,77.18389302449779,330.5030080979644,False,117.45986833996952,0.0,424,v3.2.1,33.98863425449934,33.998405068607426,33.98884350626654,34.00624483312888,33.993919394205,34.00339816965975,33.99822517098655,34.00368511343609,34.00121723646157,34.00142214705863,34.02325232036081,34.00170813782572
2025-11-01 00:14:00,412.8133672269473,24.147374209658743,0.9839375517223613,0.96,34.37855602226799,34.41566891849973,34.397823905118436,24.45877802371145,25.227117577265407,24.762456938524156,24.708200336826998,0.0,87.87545783491258,329.5854854538663,False,96.15254495915926,0.0,424,v3.2.1,34.40365130854669,34.39549463444036,34.37855602226799,34.39029375772852,34.40500040803927,34.41327400096806,34.38865000059355,34.382717556853315,34.40791680723612,34.40218996994117,34.41566891849973,34.39047347630648
2025-11-01 00:15:00,409.79565993547345,19.030869306135983,0.9853619114280046,0.96,34.131707563976995,34.17127809128913,34.14438366959509,24.919336812566325,25.799539912948237,25.478439678657587,25.51918942550966,0.0,86.62704773347988,330.8329346643425,True,103.83296263902331,0.0,424,v3.2.1,34.131707563976995,34.135349281891,34.15394842487742,34.14625163741728,34.146952111716736,34.14244511108804,34.13821846724919,34.13698943951509,34.138058990958804,34.14355240990042,34.17127809128913,34.14785250526098
2025-11-01 00:16:00,408.0231208499127,18.677425793446947,0.9835599233449168,0.96,33.991040389062135,34.01659116140461,34.00449293519667,23.905475955673364,24.772387847189584,24.224240284439265,24.24032696226158,0.0,79.55018566391281,336.16438397454743,False,103.8330955560156,0.0,424,v3.2.1,33.99904767672405,34.01381900210528,34.00366620957685,34.01659116140461,33.991040389062135,34.00062098291977,34.0054076904106,34.00247881758265,34.001282762086475,34.001460489840575,34.00255120725936,34.01594883338775
2025-11-01 00:17:00,408.4300686852362,9.980688177966233,0.9853131793498753,0.96,34.00254401912794,34.06385278699937,34.03479686343882,23.223625779415936,24.380471551536246,23.80824088546166,23.583922200944716,0.0,93.36591426943689,332.74548881937096,False,114.32284404442915,0.0,424,v3.2.1,34.03828944374617,34.04251150857731,34.02965730668202,34.021746899122775,34.06385278699937,34.040452364233374,34.031926058204036,34.026540577619095,34.00254401912794,34.038575002835636,34.04134479304003,34.040121601078184
2025-11-01 00:18:00,408.61998254455375,23.17709015104613,0.9819677356327413,0.96,34.02198152774379,34.05413854506297,34.04549101316029,24.00058672149371,25.145192421877706,24.760972146311747,24.7744205707955,0.0,72.42616196376044,328.1098205662535,True,114.73727610988334,0.0,424,v3.2.1,34.048965693077896,34.051383033256776,34.035473481480985,34.03633922970017,34.04679354021585,34.04730663849633,34.05069867294996,34.02198152774379,34.05413854506297,34.05277070324167,34.04707045772662,34.05297063497043
2025-11-01 00:19:00,410.0307211874926,13.803708025732638,0.9800582754802123,0.96,34.14705067482286,34.18535456795135,34.17026690088195,24.56913768099454,26.03357954938278,25.353347246244745,25.275870399955462,0.0,75.1431898387621,333.7940362370246,False,112.77808258990176,0.0,424,v3.2.1,34.153792256192524,34.18287002806609,34.17552416076847,34.17191982752,34.14705067482286,34.17386997123265,34.18535456795135,34.18272222876272,34.166218624320635,34.154449044546844,34.17805601368025,34.171375412719016
2025-11-01 00:20:00,410.4271154363838,20.299663151331643,0.9849132795198251,0.96,34.18880975301257,34.21820139926069,34.20137749191774,25.56394195489116,26.92668284680637,26.134218292585622,25.600130874869414,0.0,84.13450118858313,331.4725535412253,False,100.96362477564821,0.0,424,v3.2.1,34.21820139926069,34.208884980032636,34.1996004189567,34.213754493338755,34.19383863280144,34.207813608305166,34.19526717905636,34.20946185986771,34.192425122063874,34.18880975301257,34.19010418757814,34.19836826873888
2025-11-01 00:21:00,408.0584106598073,21.386884689790957,0.980629528480108,0.96,33.97943662308919,34.02482907818149,34.004460688369505,24.05968549405951,25.36167525518985,24.58878789668562,24.7684193189573,0.0,96.75210093775287,326.90287791246743,False,92.1611077505556,0.0,424,v3.2.1,34.005902936523434,33.99663899596875,34.01043630220762,33.98912413780662,33.992194788100214,34.01570017274688,34.005467183560896,34.01007732371885,34.0080247492069,34.015695969323104,33.97943662308919,34.02482907818149
2025-11-01 00:22:00,409.1442155156499,26.803292979193255,0.980315236589556,0.96,34.084959091330916,34.113991778274944,34.09781727881595,23.761519713112932,24.932581279649003,24.53402826023718,24.794286696442,0.0,87.25478663583843,330.56703673418485,False,100.48448931672043,0.0,424,v3.2.1,34.10966281414844,34.084959091330916,34.113991778274944,34.0994281903392,34.10361274913123,34.08929139250998,34.10954973784455,34.089278062516115,34.107078268742676,34.09228135251199,34.08744418677594,34.08722972166549
2025-11-01 00:23:00,413.31816181640465,13.455898004404439,0.9764297829068523,0.96,34.42176584256386,34.45135996681159,34.44146243628834,25.211978499204367,26.586465035153093,25.848783415202714,25.576950367127875,0.0,95.26200552817579,327.62990454915655,True,110.39373603814019,0.0,424,v3.2.1,34.44057978886525,34.45135996681159,34.42176584256386,34.44899014676667,34.446396677962966,34.43375239896475,34.445885286121715,34.447456919077155,34.438419973891065,34.44902740483741,34.42862541661088,34.44528941298669
2025-11-01 00:24:00,412.5239604703039,4.902439220895873,0.977289612929328,0.96,34.356405101021736,34.391775973220255,34.37207485913997,23.717071018244386,24.701767476219434,24.04952065801359,24.06512915015229,0.0,85.5270915744278,318.22266685587846,False,111.0823972346723,0.0,424,v3.2.1,34.36819658604175,34.380960375423335,34.37000069777164,34.356405101021736,34.38098383387656,34.37392093196302,34.36093067850508,34.36995310261645,34.367548560956244,34.36607550676143,34.391775973220255,34.378146961522084
2025-11-01 00:25:00,409.9583195682809,20.919247723768475,0.9776993226568972,0.96,34.14846183859028,34.181350071907545,34.1647906684129,24.334354443151348,25.394140513888555,24.867217231985098,24.805739612408495,0.0,93.56367905832838,329.4992143883182,False,118.95000628430157,0.0,424,v3.2.1,34.165885106559294,34.16489077503645,34.16109954122362,34.17117831073581,34.15949307269837,34.15351577396127,34.168247187474066,34.16524187035892,34.16484354998113,34.14846183859028,34.181350071907545,34.17328092242807
2025-11-01 00:26:00,409.0212651226274,29.002555907554267,0.974274589421732,0.96,34.07107613616149,34.099653688627086,34.08259855237342,24.648988290234286,25.639416296628802,25.069110799466436,25.09521194496253,0.0,79.77392184236875,324.1301542009082,False,103.60923694331126,0.0,424,v3.2.1,34.08294755562234,34.07664044885693,34.099653688627086,34.09387148568404,34.08231192441505,34.09075040892609,34.073475398307785,34.07589959462725,34.07174936021916,34.0766694607603,34.07107613616149,34.09613716627356
2025-11-01 00:27:00,409.27357259364356,26.19473176469719,0.9764270717123671,0.96,34.089767019278234,34.121293933975856,34.10550535068179,24.772882306899813,26.03258455511538,25.307784467624153,25.224609360642518,0.0,94.45426951562914,324.2615115900012,True,108.97306748820871,0.0,424,v3.2.1,34.09435343489039,34.112210525140355,34.089767019278234,34.10301319373774,34.102421738434224,34.09451353646853,34.120199124757626,34.121293933975856,34.099527235764945,34.103905398762585,34.11904820554551,34.105810861425425
2025-11-01 00:28:00,410.14354933865326,21.048297076373128,0.9735734973949371,0.96,34.162926745013614,34.20195927573696,34.18326288245248,24.677211629960787,25.745011885783153,25.20494441596397,24.74509665340456,0.0,82.05058211697306,321.29141505630673,False,106.17572612167595,0.0,424,v3.2.1,34.19332695414231,34.1710741227231,34.197987721811245,34.19115257517742,34.17781717971308,34.20195927573696,34.170400435504455,34.162926745013614,34.19085313317094,34.17197770856159,34.188142961389445,34.18153577648557
2025-11-01 00:29:00,406.859324810949,17.541819071839765,0.9732904863742874,0.96,33.88924596739856,33.934638829323205,33.91077371762467,24.731718941314323,25.809395027274256,25.322791342721693,25.017220505852922,0.0,86.76493484235569,327.4101749163045,False,94.51855680339712,0.0,424,v3.2.1,33.89872103201681,33.90392386769981,33.90630229326141,33.916308289989,33.9132970685994,33.91790301286149,33.934638829323205,33.91726657254085,33.905565526543874,33.91788306947681,33.88924596739856,33.90822908178489
2025-11-01 00:30:00,408.3277988748424,24.035612983186553,0.9717695597485142,0.96,34.00459515634783,34.04199033278682,34.02490522721613,23.600045930646424,24.62505492233404,24.07843117582105,23.755836323293504,0.0,75.27644474590483,326.0719799258906,False,103.83607416396408,0.0,424,v3.2.1,34.00891390905558,34.0417860143674,34.026356566286196,34.02834775216071,34.03067732702859,34.02744233059954,34.04199033278682,34.02770573118371,34.008521903264075,34.02911180591891,34.02341389759422,34.00459515634783
2025-11-01 00:31:00,405.6696736183295,15.132269001477656,0.9757766284410899,0.96,33.787836218388,33.824295521046416,33.80412450825157,24.16065031310174,25.13235043984723,24.542785537829705,24.670875793833076,0.0,97.6129907231667,330.7081950274488,True,106.34505464066983,0.0,424,v3.2.1,33.81908779540037,33.799197792502696,33.803825537228605,33.80129168095755,33.810807263157,33.814480079790776,33.79784000916452,33.80091146490737,33.787836218388,33.824295521046416,33.80000449763955,33.789916238836014
2025-11-01 00:32:00,409.61535749080014,22.381788846781095,0.9711441767216953,0.96,34.11824510559024,34.14209307821962,34.131507141839684,24.60482405183184,25.551222596015993,25.15668376912682,25.226754356277233,0.0,91.04377358311825,323.9119857632957,False,118.52248818126776,0.0,424,v3.2.1,34.129570144075224,34.11888323166262,34.13025049391155,34.12488484530752,34.13960871331584,34.11824510559024,34.134813262283366,34.13628315345031,34.13623398115981,34.13865720577406,34.14209307821962,34.12856248732613
2025-11-01 00:33:00,409.9887406643122,22.527350795833133,0.9681548484123584,0.96,34.14160288051349,34.19096212200668,34.16648209865412,23.391100973967863,24.856656281274237,24.106202416140743,24.50885298287266,0.0,95.76564457448137,323.85612050880127,False,100.99617163226868,0.0,424,v3.2.1,34.15965014976653,34.15520291677398,34.17620955628538,34.165352753599024,34.174572813066504,34.19096212200668,34.173264831509016,34.173061868764464,34.174352294451865,34.14160288051349,34.15344059518363,34.16011240192891
2025-11-01 00:34:00,407.8452199023378,25.3010495374944,0.9710144591935758,0.96,33.96944778265785,34.0007691258951,33.98603395614962,24.405780002714618,25.674879591163226,25.037786116748418,25.0294921107948,0.0,76.23588721466297,332.19956019301463,False,119.40297309323932,0.0,424,v3.2.1,33.96944778265785,33.99704464679503,33.97641645098733,33.992799247725195,33.98998315894356,33.98119951240615,33.99493826327042,34.0007691258951,33.970925443941894,33.99766207459274,33.98611293227156,33.975108834308514
2025-11-01 00:35:00,411.7550715544897,33.79830019455539,0.9660267811685264,0.96,34.29782711331611,34.33033204440678,34.314601420323235,25.12076812989105,26.206586521522404,25.58995206285366,25.22343625040135,0.0,72.0305306580771,318.66023133997015,False,106.26900222072254,0.0,424,v3.2.1,34.33033204440678,34.31546994091461,34.31637677135725,34.3096808609304,34.3165111102676,34.311717655401814,34.31734599214057,34.31605405977214,34.317419755615774,34.29782711331611,34.30606328450131,34.32041845525455
2025-11-01 00:36:00,406.235865759056,21.962079835893835,0.9679852947575771,0.96,33.83101380320205,33.866292248329565,33.851097673294625,24.34453337152154,25.462042995991286,25.11229488290097,24.828725399571116,0.0,80.11627789933044,328.89075082116904,False,97.27407729909173,0.0,424,v3.2.1,33.840094007382575,33.85170003946778,33.8491469965976,33.83101380320205,33.8648768756666,33.83442948038279,33.86551040362433,33.84408185240205,33.866292248329565,33.855294149926785,33.85772222508852,33.853009997464845
2025-11-01 00:37:00,405.54389062275555,17.455181871462507,0.9627473264189071,0.96,33.787577377986324,33.814202808442545,33.79573382442674,24.470010632468455,25.828201387179345,25.226114418093047,25.085231885498285,0.0,85.50056172864795,321.1437308165303,False,95.74993161047423,0.0,424,v3.2.1,33.79590871337002,33.790233280509845,33.78770288407782,33.808011357508725,33.78867375938293,33.80018709161037,33.79409452909662,33.79588051980062,33.814202808442545,33.787577377986324,33.79315629824608,33.79317727308909
2025-11-01 00:38:00,408.9363887775067,19.87212843904003,0.9631093936679689,0.96,34.06547084538048,34.1038921498824,34.08165298168769,24.299689651112224,25.06484418192352,24.704363850804274,24.518633717357694,0.0,94.07109648877106,332.9490032807707,True,94.25084751780696,0.0,424,v3.2.1,34.087158601350964,34.08288599720109,34.1038921498824,34.079934630344006,34.06947497232604,34.06696895655479,34.0743652214398,34.09620033049218,34.08134462572416,34.0994595084702,34.07267994108615,34.06547084538048
2025-11-01 00:39:00,410.669798686025,11.15462047555441,0.9652585873366032,0.96,34.21062400784355,34.23687920310972,34.223497511887224,24.63440365427191,25.293461284429792,24.95411244683209,24.896694360151976,0.0,81.93179246518265,326.4933496442293,False,103.58798611720358,0.0,424,v3.2.1,34.22670039316545,34.213992175325515,34.226673731182956,34.21868697886865,34.21062400784355,34.22349978145108,34.219014583956174,34.23596000469055,34.227551249780944,34.23687920310972,34.220350258079094,34.22203777519297
2025-11-01 00:40:00,411.95093216499794,16.52643434455471,0.9654408971239549,0.96,34.30297749952317,34.349604775411564,34.32895815128153,24.875605707299787,26.109915509296364,25.546260061475166,25.30510808479461,0.0,78.09874974703175,322.5042051502925,False,90.6577928936677,0.0,424,v3.2.1,34.32864780396324,34.33230100276959,34.335377002529775,34.337815930967395,34.33107349271936,34.32380160275392,34.33782807940288,34.33833198186441,34.30791250280688,34.32182614066615,34.349604775411564,34.30297749952317
2025-11-01 00:41:00,407.58186925890533,17.95358780943448,0.963405799625443,0.96,33.94661844916325,33.98615329705541,33.965031959714835,24.72306221091097,25.938260108608794,25.436867341585547,25.078486480484216,0.0,81.17635337246142,319.52308080337815,False,103.35135849944596,0.0,424,v3.2.1,33.94813911299257,33.957843225887316,33.97653353938213,33.980402157540276,33.94661844916325,33.95437833222614,33.968807581978474,33.97311264177667,33.98615329705541,33.96388219489423,33.96098677521425,33.963526208467385
2025-11-01 00:42:00,410.5965271563554,17.379558010327038,0.9619308655973856,0.96,34.18835814733474,34.22337176393569,34.21088490213114,23.80983493497047,25.18817235302426,24.593767217946148,24.706734365218033,0.0,91.10822231383467,324.43651919888237,False,119.65214076467839,0.0,424,v3.2.1,34.20828001467195,34.20740066917687,34.202163763576436,34.18835814733474,34.22099880399022,34.208333648011994,34.219290099686525,34.22337176393569,34.21062236089866,34.21882324372611,34.20596721084678,34.2170090997177
2025-11-01 00:43:00,408.310004269672,20.76177436016861,0.9606590538700827,0.96,34.01649897755508,34.04335660823055,34.02963597576619,24.64233475788393,25.731864038956704,25.387252954928083,25.112108202145397,0.0,80.0865429085305,317.0520160092628,False,110.103203871668,0.0,424,v3.2.1,34.02771169251976,34.01945881479108,34.04335660823055,34.03017632563855,34.024741758194324,34.02809156948019,34.033786031631905,34.03742123748443,34.01649897755508,34.03446782985495,34.03166802483089,34.028252838982546
2025-11-01 00:44:00,407.908281371683,15.887900338088997,0.9574033163796255,0.96,33.967267209188634,34.0037031779718,33.98428478011741,25.163744705626254,26.27950362115309,25.764012089729462,25.357304895318308,0.0,99.37496879065425,323.7530636120858,False,112.79358363601214,0.0,424,v3.2.1,33.98448504027372,33.98860270650875,33.967267209188634,33.97809028886548,34.0037031779718,33.9795418712449,33.97184625689505,33.98779049311637,33.98980471962919,33.99264830009684,33.99092153427936,33.976715763338795
2025-11-01 00:45:00,410.0461304877228,25.605153336622358,0.95801977104267,0.96,34.156358534668236,34.18562760811876,34.16777378132529,23.552208358537623,24.504627885666395,24.117234528143815,23.97502936071126,0.0,75.24937266162219,317.71345360174683,False,93.57016172154788,0.0,424,v3.2.1,34.17254446857689,34.170022575617566,34.162823209876514,34.17550197904489,34.16379170087225,34.16302275726667,34.173611562215655,34.15696001331915,34.18562760811876,34.1602619249831,34.156358534668236,34.17275904134382
2025-11-01 00:46:00,409.56777427850903,20.001035324590987,0.9576372810166389,0.96,34.120233543843774,34.15296281989444,34.133993002119304,25.635986859501003,26.743457428094352,25.949907385132295,25.579537032477948,0.0,92.59288373902008,318.85655283338457,False,104.19302584470273,0.0,424,v3.2.1,34.137465290630566,34.133002414493525,34.12605753981063,34.13192712856616,34.12861467368824,34.13728059035506,34.132833545431154,34.13133789154979,34.15272831701785,34.123472270150415,34.15296281989444,34.120233543843774
2025-11-01 00:47:00,405.19786367254545,19.953498394306926,0.9597719021100954,0.96,33.7296049864645,33.79251343812753,33.76817486879019,25.206710531366824,26.2106138610068,25.63003875478921,24.831872630659465,0.0,87.6749083714727,314.0755267377064,False,98.58669303077141,0.0,424,v3.2.1,33.77611366823679,33.7296049864645,33.77230587302849,33.77284590464319,33.77771067271172,33.79251343812753,33.78317672019179,33.758312823511005,33.767742726173545,33.76644382141502,33.76296384992292,33.75836394105586
2025-11-01 00:48:00,411.20828442622343,18.36052641743541,0.9574439933358937,0.96,34.25207115569599,34.281188391986404,34.26696983514196,24.902309272396515,26.07583507873341,25.432116648262976,25.212744966620114,0.0,76.99286800469625,322.09159251395937,False,116.82292583967089,0.0,424,v3.2.1,34.255095241940495,34.25928052994115,34.26954421818004,34.26236455937367,34.281188391986404,34.27213292371415,34.25207115569599,34.25680682796485,34.277337877244655,34.279701605306265,34.26357834097901,34.274536349376845
2025-11-01 00:49:00,410.8057035056452,20.775953419294897,0.9523297755451304,0.96,34.215076224352245,34.25577508602023,34.23518321401831,25.308278167027144,26.38523925741023,25.922530117068927,25.598623461822616,0.0,92.60840911422036,320.82098034930544,False,95.43877416041738,0.0,424,v3.2.1,34.25577508602023,34.22989292569688,34.23214047806346,34.215076224352245,34.22700710181292,34.224636009048666,34.249380491794206,34.22660583970456,34.234240665957294,34.2380870040758,34.235406978989516,34.25394976270403
2025-11-01 00:50:00,406.9286026356245,24.125491323338174,0.9556031228937446,0.96,33.90033893157186,33.93557002554738,33.914180078878395,23.838176068243534,24.76417144229241,24.41680198490274,24.31416315138477,0.0,83.42620631673553,321.1677547889737,False,103.76199981410225,0.0,424,v3.2.1,33.91839167974758,33.925767506688125,33.910596912855766,33.90621320438947,33.912534698627915,33.90704574460132,33.911470977591286,33.93557002554738,33.90033893157186,33.90298273703589,33.92801805399413,33.911230473890065
2025-11-01 00:51:00,408.8762465360969,15.664348921445498,0.9532838894932214,0.96,34.05622309140955,34.087787981382625,34.07212596605931,24.26546699172105,25.724720417953662,24.936784986561893,24.645279498786227,0.0,90.47194826629061,315.13648657084127,False,107.64143155036913,0.0,424,v3.2.1,34.07300340313805,34.06222051859092,34.06324031443951,34.07708902102614,34.07596473445158,34.07333643473627,34.07791043998134,34.0743817910155,34.087787981382625,34.079504272451835,34.05622309140955,34.064849590088336
2025-11-01 00:52:00,409.01183204781967,16.709417554623716,0.9517993091525413,0.96,34.069347013373466,34.1010785251944,34.08622608081165,24.768156771875347,25.65116975501046,25.20804023731887,24.855725652062148,0.0,89.86771735493926,324.1084991461561,False,105.42123274735597,0.0,424,v3.2.1,34.095214703149075,34.0859473034993,34.069347013373466,34.09447326060506,34.088055871374515,34.080825087811945,34.1010785251944,34.08793841568192,34.07809806251474,34.080449488929524,34.087079195812514,34.0862060417934
2025-11-01 00:53:00,408.6138473296751,18.481369856116675,0.953475604829934,0.96,34.03893031606955,34.07480802185959,34.058525810364486,24.32988066893084,25.424261065343863,24.912356972757078,24.608123239437784,0.0,73.31930299744198,319.88165975925386,False,114.90730583911221,0.0,424,v3.2.1,34.07480802185959,34.06610424723695,34.05841906036295,34.039435631134864,34.04852818754644,34.06018452580696,34.05676155681965,34.03893031606955,34.06650925187331,34.06005802419146,34.07202666575753,34.06054423571458
2025-11-01 00:54:00,406.9893370585593,13.270645382633926,0.9534133503963433,0.96,33.897340558625345,33.94104819239656,33.91877794497571,25.589728372551505,26.55873145509819,25.9337994942469,25.867468287918403,0.0,95.19949074585242,318.78148967893213,False,96.9435951395892,0.0,424,v3.2.1,33.9013908872027,33.9026484029138,33.922715149338636,33.926048692482006,33.92859192219451,33.917952823043414,33.9197817711079,33.897340558625345,33.928763501510964,33.94104819239656,33.91706537502067,33.921988063872
2025-11-01 00:55:00,406.70158670235986,15.903710701392512,0.9523130106886828,0.96,33.87290185702711,33.91923002058796,33.89289031761252,24.381328820835368,25.200510231470027,24.88816158262697,24.571613953086604,0.0,90.44424719134958,322.386848272971,False,101.32173331271073,0.0,424,v3.2.1,33.88954626543841,33.89573864412197,33.90764383561489,33.88532016896686,33.87290185702711,33.90087741571242,33.89422180372135,33.88360836543214,33.897939254502894,33.888210628153885,33.87944555207029,33.91923002058796
