timestamp,pack_voltage_v,pack_current_a,state_of_charge,state_of_health,cell_volt_min_v,cell_volt_max_v,cell_volt_avg_v,cell_temp_min_c,cell_temp_max_c,cell_temp_avg_c,ambient_temp_c,charging_power_kw,peak_power_kw,remaining_range_km,balancing_active,insulation_resistance_mohm,fault_code,cycle_count,bms_version,cell_v_1_v,cell_v_2_v,cell_v_3_v,cell_v_4_v,cell_v_5_v,cell_v_6_v,cell_v_7_v,cell_v_8_v,cell_v_9_v,cell_v_10_v,cell_v_11_v,cell_v_12_v
2025-11-01 00:14:00,412.41,12.18,0.7874,0.9601,34.2233,34.55,34.3677,20.31,21.65,20.97,20.72,0.0,62.75,328.1,False,102.83,0,425,v3.2.1,34.2233,34.2279,34.2497,34.3036,34.3048,34.338,34.3772,34.4115,34.4394,34.4765,34.5109,34.55
2025-11-01 00:15:00,411.46,11.55,0.7864,0.9601,34.1047,34.4504,34.2897,20.21,21.47,20.87,20.6,0.0,74.38,327.7,True,91.2,0,425,v3.2.1,34.1047,34.1522,34.1998,34.1999,34.2376,34.2766,34.303,34.3249,34.3771,34.4203,34.4302,34.4504
2025-11-01 00:16:00,408.38,10.26,0.7855,0.9601,33.8698,34.2042,34.0316,19.39,20.35,19.99,20.01,0.0,69.87,327.3,True,103.77,0,425,v3.2.1,33.8698,33.8889,33.922,33.9621,33.9955,34.0286,34.0355,34.0925,34.1034,34.1175,34.1593,34.2042
2025-11-01 00:17:00,411.66,8.32,0.7848,0.9601,34.1372,34.469,34.3034,20.27,21.76,21.0,20.73,0.0,83.14,327.0,True,101.91,0,425,v3.2.1,34.1372,34.1657,34.1948,34.2148,34.2725,34.3072,34.3035,34.3413,34.3799,34.4043,34.4502,34.469
2025-11-01 00:18:00,413.17,5.6,0.7843,0.9601,34.2622,34.6297,34.4336,20.67,21.79,21.24,21.06,0.0,70.92,326.8,False,106.45,0,425,v3.2.1,34.2622,34.2899,34.3133,34.3639,34.3886,34.4085,34.4558,34.4837,34.5013,34.5397,34.5671,34.6297
2025-11-01 00:19:00,411.23,6.62,0.7837,0.9601,34.1022,34.4396,34.2739,19.94,21.36,20.53,20.32,0.0,65.88,326.5,True,103.37,0,425,v3.2.1,34.1022,34.1332,34.1425,34.202,34.2251,34.2675,34.2893,34.327,34.3518,34.3918,34.4147,34.4396
2025-11-01 00:20:00,410.52,6.52,0.7831,0.9601,34.0373,34.3909,34.2052,19.88,21.38,20.62,20.41,0.0,94.66,326.3,True,99.31,0,425,v3.2.1,34.0373,34.0726,34.0759,34.1082,34.1597,34.1922,34.2271,34.2491,34.2875,34.3198,34.3423,34.3909
2025-11-01 00:21:00,413.39,5.03,0.7826,0.9601,34.2735,34.6189,34.444,20.1,21.12,20.46,20.25,0.0,77.74,326.1,True,93.88,0,425,v3.2.1,34.2735,34.2818,34.3356,34.3698,34.3917,34.428,34.4797,34.5024,34.5178,34.5424,34.5864,34.6189
2025-11-01 00:22:00,410.39,6.36,0.7821,0.9601,34.0387,34.3478,34.1993,19.75,21.35,20.72,20.67,0.0,80.68,325.9,True,98.95,0,425,v3.2.1,34.0387,34.0535,34.1061,34.1332,34.1551,34.1868,34.2173,34.2472,34.273,34.3052,34.3281,34.3478
2025-11-01 00:23:00,413.64,8.54,0.7813,0.9601,34.3048,34.6574,34.4746,19.52,21.26,20.16,20.08,0.0,65.75,325.6,True,95.75,0,425,v3.2.1,34.3048,34.3212,34.3602,34.3904,34.4267,34.4692,34.4948,34.5066,34.5625,34.5832,34.6183,34.6574
2025-11-01 00:24:00,411.16,8.91,0.7805,0.9601,34.0928,34.4287,34.2661,19.41,20.89,19.99,19.97,0.0,74.56,325.2,False,97.1,0,425,v3.2.1,34.0928,34.1329,34.1565,34.1983,34.2209,34.2637,34.2749,34.3118,34.3498,34.367,34.3959,34.4287
2025-11-01 00:25:00,408.98,5.15,0.7801,0.9601,33.9242,34.2445,34.0845,20.57,21.54,21.08,21.01,0.0,81.11,325.0,False,102.94,0,425,v3.2.1,33.9242,33.954,33.9638,34.0146,34.0389,34.0642,34.0892,34.1213,34.1799,34.1904,34.2292,34.2445
2025-11-01 00:26:00,410.14,8.78,0.7793,0.9601,33.9897,34.3342,34.1752,19.98,20.84,20.39,20.27,0.0,68.49,324.7,False,108.35,0,425,v3.2.1,33.9897,34.0515,34.0773,34.0957,34.1176,34.1545,34.1876,34.2261,34.2568,34.3006,34.3113,34.3342
2025-11-01 00:27:00,414.46,8.75,0.7785,0.9601,34.362,34.7197,34.5407,20.47,21.41,20.94,20.75,0.0,83.76,324.4,True,101.97,0,425,v3.2.1,34.362,34.3897,34.4321,34.4629,34.5031,34.51,34.5613,34.5913,34.6154,34.6516,34.6899,34.7197
2025-11-01 00:28:00,411.68,8.46,0.7778,0.9601,34.1388,34.4788,34.3081,21.09,22.04,21.55,21.48,0.0,73.99,324.1,True,94.02,0,425,v3.2.1,34.1388,34.1603,34.2005,34.2333,34.2692,34.2812,34.3362,34.357,34.3906,34.4135,34.4376,34.4788
2025-11-01 00:29:00,414.53,11.6,0.7767,0.9601,34.3697,34.6938,34.5418,19.81,20.96,20.49,20.38,0.0,77.08,323.6,True,102.22,0,425,v3.2.1,34.3697,34.4019,34.4443,34.4828,34.4808,34.5107,34.5537,34.5972,34.6277,34.6649,34.6736,34.6938
2025-11-01 00:30:00,411.09,8.23,0.776,0.9601,34.0759,34.4402,34.2583,20.39,21.65,20.96,20.88,0.0,73.98,323.3,False,105.98,1,425,v3.2.1,34.0759,34.1051,34.1337,34.1943,34.2189,34.2409,34.2686,34.2985,34.3464,34.3856,34.3917,34.4402
2025-11-01 00:31:00,409.32,12.14,0.7749,0.9601,33.9367,34.2906,34.1084,20.25,21.86,21.22,21.12,0.0,98.52,322.9,True,96.95,0,425,v3.2.1,33.9367,33.9578,33.9927,34.0126,34.0663,34.1116,34.1211,34.1664,34.199,34.2067,34.2399,34.2906
2025-11-01 00:32:00,410.61,10.26,0.774,0.9601,34.0326,34.3964,34.2165,20.73,22.63,21.7,21.48,0.0,79.87,322.5,True,99.33,0,425,v3.2.1,34.0326,34.0821,34.1186,34.157,34.1611,34.1993,34.2234,34.2576,34.3017,34.3194,34.349,34.3964
2025-11-01 00:33:00,411.25,11.19,0.773,0.9601,34.1018,34.4442,34.2745,20.68,22.72,21.7,21.49,0.0,69.42,322.1,True,100.07,0,425,v3.2.1,34.1018,34.1433,34.167,34.195,34.2353,34.2593,34.2914,34.3361,34.3442,34.3646,34.4116,34.4442
2025-11-01 00:34:00,409.62,11.4,0.772,0.9601,33.978,34.3245,34.1355,20.46,21.82,21.16,20.93,0.0,88.23,321.7,True,96.08,0,425,v3.2.1,33.978,33.9812,34.0287,34.0421,34.0911,34.1164,34.1614,34.1888,34.2068,34.2359,34.2716,34.3245
2025-11-01 00:35:00,410.38,8.74,0.7712,0.9601,34.0273,34.3762,34.197,20.81,22.58,21.7,21.44,0.0,67.79,321.3,False,103.24,0,425,v3.2.1,34.0273,34.05,34.0788,34.1297,34.163,34.1872,34.196,34.2501,34.2584,34.3008,34.3472,34.3762
2025-11-01 00:36:00,410.7,8.64,0.7705,0.9601,34.0512,34.3978,34.2274,20.55,22.02,21.18,21.01,0.0,82.09,321.0,True,99.4,0,425,v3.2.1,34.0512,34.0861,34.1067,34.1635,34.1639,34.2036,34.2502,34.2724,34.3086,34.3495,34.3754,34.3978
2025-11-01 00:37:00,410.77,8.87,0.7697,0.9601,34.044,34.4088,34.2303,20.74,22.0,21.52,21.29,0.0,60.4,320.7,True,102.1,0,425,v3.2.1,34.044,34.101,34.1243,34.1395,34.1706,34.2191,34.2601,34.2665,34.3165,34.3343,34.3791,34.4088
2025-11-01 00:38:00,411.59,5.43,0.7692,0.9601,34.1189,34.4651,34.296,20.11,21.41,20.99,20.97,0.0,66.72,320.5,True,95.56,0,425,v3.2.1,34.1189,34.1644,34.1929,34.2111,34.2544,34.2871,34.3083,34.3403,34.3669,34.4037,34.4392,34.4651
2025-11-01 00:39:00,409.31,7.91,0.7685,0.9601,33.9402,34.2621,34.1064,20.51,21.91,21.3,21.1,0.0,81.97,320.2,True,97.81,0,425,v3.2.1,33.9402,33.9711,34.0092,34.0273,34.0567,34.0954,34.1365,34.1437,34.1765,34.2125,34.2453,34.2621
2025-11-01 00:40:00,410.38,6.88,0.7679,0.9601,34.0187,34.3508,34.1978,20.87,21.86,21.26,21.24,0.0,87.38,319.9,True,103.61,0,425,v3.2.1,34.0187,34.0682,34.0925,34.1333,34.1386,34.1947,34.1982,34.2418,34.2799,34.3088,34.3486,34.3508
2025-11-01 00:41:00,411.28,10.64,0.7669,0.9601,34.113,34.4358,34.2744,20.49,21.74,20.99,20.86,0.0,81.71,319.6,False,98.14,0,425,v3.2.1,34.113,34.1339,34.1747,34.1919,34.2236,34.2566,34.2964,34.3261,34.3523,34.3698,34.4194,34.4358
2025-11-01 00:42:00,410.05,8.32,0.7662,0.9601,34.0048,34.3555,34.1722,20.2,21.04,20.58,20.61,0.0,78.84,319.2,True,108.63,0,425,v3.2.1,34.0048,34.0299,34.0662,34.0875,34.1344,34.1299,34.188,34.2311,34.2637,34.2774,34.2975,34.3555
2025-11-01 00:43:00,411.61,9.8,0.7653,0.9601,34.1497,34.4755,34.2973,20.02,21.52,20.85,20.61,0.0,76.99,318.9,False,98.0,0,425,v3.2.1,34.1497,34.166,34.1979,34.207,34.2427,34.2847,34.3081,34.3374,34.3697,34.3955,34.433,34.4755
2025-11-01 00:44:00,411.62,10.38,0.7644,0.9601,34.1289,34.4735,34.3006,20.5,22.25,21.53,21.31,0.0,65.21,318.5,True,101.12,0,425,v3.2.1,34.1289,34.1588,34.1735,34.2313,34.2653,34.2762,34.3151,34.3449,34.3835,34.405,34.4509,34.4735
2025-11-01 00:45:00,413.35,7.64,0.7637,0.9601,34.2866,34.6016,34.4469,20.48,21.94,21.29,21.13,0.0,72.8,318.2,False,104.66,0,425,v3.2.1,34.2866,34.3117,34.3432,34.3664,34.381,34.4267,34.452,34.4946,34.5367,34.5754,34.5876,34.6016
2025-11-01 00:46:00,413.26,7.68,0.763,0.9601,34.2635,34.6295,34.4415,21.52,22.13,21.81,21.7,0.0,75.39,317.9,True,92.91,0,425,v3.2.1,34.2635,34.2825,34.322,34.3711,34.3852,34.4283,34.4554,34.4921,34.5345,34.5535,34.5804,34.6295
2025-11-01 00:47:00,407.35,5.22,0.7626,0.9601,33.7703,34.1288,33.9465,20.99,22.09,21.49,21.33,0.0,90.57,317.7,True,91.2,0,425,v3.2.1,33.7703,33.8182,33.8291,33.8748,33.8916,33.9384,33.9585,33.989,34.0238,34.0406,34.0947,34.1288
2025-11-01 00:48:00,409.66,7.42,0.7619,0.9601,33.9601,34.3056,34.141,20.97,22.08,21.6,21.51,0.0,83.44,317.5,True,92.37,0,425,v3.2.1,33.9601,33.9957,34.0255,34.0649,34.0858,34.1237,34.1699,34.1862,34.2312,34.259,34.284,34.3056
2025-11-01 00:49:00,409.22,8.63,0.7611,0.9601,33.9216,34.2861,34.1023,20.92,21.86,21.42,21.41,0.0,62.37,317.1,False,106.31,0,425,v3.2.1,33.9216,33.9718,34.0015,34.0338,34.0555,34.0841,34.1152,34.1587,34.1613,34.2053,34.2326,34.2861
2025-11-01 00:50:00,407.01,8.99,0.7603,0.9601,33.7386,34.0911,33.9184,20.81,21.9,21.39,21.35,0.0,83.24,316.8,False,97.24,0,425,v3.2.1,33.7386,33.7968,33.7915,33.8583,33.8727,33.9039,33.9201,33.9592,34.012,34.0249,34.0518,34.0911
2025-11-01 00:51:00,410.39,5.29,0.7599,0.9601,34.0363,34.3701,34.197,20.79,21.77,21.34,21.23,0.0,76.15,316.6,True,112.79,0,425,v3.2.1,34.0363,34.0531,34.0976,34.116,34.1336,34.1836,34.2101,34.2296,34.2789,34.2991,34.3701,34.3556
2025-11-01 00:52:00,410.0,9.29,0.759,0.9601,33.9838,34.3213,34.1671,21.06,22.16,21.71,21.49,0.0,73.23,316.3,False,97.18,0,425,v3.2.1,33.9838,34.0418,34.0565,34.1059,34.1315,34.1469,34.1686,34.2163,34.2385,34.2761,34.3173,34.3213
2025-11-01 00:53:00,411.42,9.96,0.7582,0.9601,34.1028,34.4567,34.2875,20.93,22.72,21.89,21.54,0.0,86.12,315.9,False,100.92,0,425,v3.2.1,34.1028,34.1557,34.1741,34.2023,34.231,34.2723,34.3004,34.3353,34.3667,34.4001,34.4529,34.4567
2025-11-01 00:54:00,410.1,8.01,0.7574,0.9601,34.0099,34.3492,34.177,20.63,21.92,21.45,21.33,0.0,90.31,315.6,True,107.71,0,425,v3.2.1,34.0099,34.0361,34.0558,34.0958,34.1264,34.159,34.1956,34.2288,34.2478,34.2937,34.3263,34.3492
2025-11-01 00:55:00,413.35,11.07,0.7565,0.9601,34.2726,34.6179,34.445,21.11,21.94,21.52,21.22,0.0,89.31,315.2,True,110.03,0,425,v3.2.1,34.2726,34.3071,34.3357,34.3642,34.4052,34.4238,34.4545,34.4996,34.5191,34.5568,34.5833,34.6179
2025-11-01 00:56:00,413.1,6.67,0.7559,0.9601,34.2578,34.5835,34.425,20.84,22.02,21.56,21.6,0.0,71.61,314.9,True,110.31,0,425,v3.2.1,34.2578,34.2853,34.3019,34.3392,34.3777,34.4042,34.4511,34.4775,34.5304,34.5249,34.5663,34.5835
2025-11-01 00:57:00,409.69,7.56,0.7552,0.9601,33.9654,34.3037,34.1395,20.26,21.22,20.73,20.64,0.0,76.91,314.7,True,106.04,0,425,v3.2.1,33.9654,33.9976,34.0288,34.069,34.0993,34.1214,34.1542,34.2005,34.2033,34.2489,34.2818,34.3037
2025-11-01 00:58:00,409.96,6.33,0.7546,0.9601,33.9847,34.3273,34.1625,20.82,22.38,21.84,21.75,0.0,83.31,314.4,True,105.12,0,425,v3.2.1,33.9847,34.0121,34.0619,34.0863,34.1149,34.1424,34.1767,34.2112,34.2579,34.2782,34.2961,34.3273
2025-11-01 00:59:00,409.07,12.38,0.7535,0.9601,33.9078,34.2682,34.0893,20.5,21.55,21.09,20.95,0.0,89.76,314.0,False,102.96,0,425,v3.2.1,33.9078,33.9496,33.9637,34.0186,34.0436,34.0702,34.1006,34.1447,34.1753,34.1951,34.2344,34.2682
2025-11-01 01:00:00,410.35,7.58,0.7529,0.9601,34.0297,34.3615,34.1942,20.83,22.72,21.94,21.83,0.0,75.21,313.7,True,103.89,0,425,v3.2.1,34.0297,34.0657,34.0604,34.1241,34.1412,34.1736,34.2154,34.2384,34.2791,34.3038,34.337,34.3615
2025-11-01 01:01:00,411.09,11.52,0.7518,0.9601,34.0791,34.4274,34.2572,21.55,22.48,21.95,21.69,0.0,78.14,313.3,True,97.24,0,425,v3.2.1,34.0791,34.1195,34.1415,34.1718,34.2095,34.2547,34.2806,34.3041,34.3433,34.3693,34.386,34.4274
2025-11-01 01:02:00,410.06,12.3,0.7507,0.9601,33.9915,34.3321,34.17,21.34,22.31,21.86,21.55,0.0,68.94,312.8,True,95.91,0,425,v3.2.1,33.9915,34.0314,34.0596,34.096,34.1102,34.1603,34.1976,34.2164,34.256,34.2837,34.3056,34.3321
2025-11-01 01:03:00,407.77,11.1,0.7498,0.9601,33.7914,34.1567,33.9838,21.66,22.63,22.18,21.96,0.0,68.04,312.4,False,99.98,0,425,v3.2.1,33.7914,33.8529,33.8752,33.9033,33.937,33.9978,34.0052,34.0169,34.0415,34.0997,34.1286,34.1567
2025-11-01 01:04:00,410.95,12.01,0.7487,0.9601,34.0662,34.4213,34.2456,21.68,22.47,21.99,21.74,0.0,88.13,312.0,True,99.15,0,425,v3.2.1,34.0662,34.1063,34.1479,34.1781,34.2045,34.2213,34.2509,34.2936,34.3254,34.3537,34.3778,34.4213
2025-11-01 01:05:00,410.13,11.4,0.7477,0.9601,34.0055,34.3418,34.1771,20.87,22.41,21.53,21.14,0.0,93.56,311.5,True,97.73,0,425,v3.2.1,34.0055,34.0239,34.055,34.0863,34.1557,34.1706,34.1871,34.2352,34.2495,34.297,34.3181,34.3418
2025-11-01 01:06:00,411.44,5.62,0.7472,0.9601,34.1031,34.4681,34.2819,21.07,22.66,21.6,21.59,0.0,79.28,311.3,True,103.48,0,425,v3.2.1,34.1031,34.1344,34.1683,34.2086,34.2264,34.2806,34.293,34.3357,34.3588,34.3951,34.4109,34.4681
2025-11-01 01:07:00,411.59,9.37,0.7463,0.9601,34.1275,34.4807,34.3023,21.56,22.65,22.06,21.76,0.0,90.04,311.0,False,104.78,0,425,v3.2.1,34.1275,34.1674,34.1845,34.2206,34.2545,34.301,34.3125,34.3442,34.388,34.4044,34.4423,34.4807
2025-11-01 01:08:00,410.3,10.55,0.7454,0.9601,34.0158,34.3484,34.1917,21.33,22.85,22.01,21.87,0.0,83.62,310.6,True,100.44,0,425,v3.2.1,34.0158,34.0568,34.073,34.1193,34.137,34.1962,34.2077,34.2446,34.2614,34.3085,34.3313,34.3484
2025-11-01 01:09:00,409.43,5.12,0.745,0.9601,33.9448,34.2882,34.1157,21.19,22.96,21.99,21.78,0.0,73.55,310.4,True,107.39,0,425,v3.2.1,33.9448,33.9774,34.0105,34.0415,34.0632,34.1075,34.136,34.1708,34.1797,34.2294,34.239,34.2882
2025-11-01 01:10:00,409.77,8.7,0.7442,0.9601,33.9748,34.2914,34.1408,21.44,22.4,21.87,21.82,0.0,83.61,310.1,True,94.29,0,425,v3.2.1,33.9748,34.0109,34.0379,34.0654,34.0907,34.1134,34.1493,34.1827,34.2314,34.2632,34.2782,34.2914
2025-11-01 01:11:00,411.07,5.38,0.7437,0.9601,34.0965,34.421,34.2629,21.52,22.45,21.94,21.86,0.0,95.38,309.9,False,99.03,0,425,v3.2.1,34.0965,34.1281,34.1591,34.1762,34.223,34.2562,34.2727,34.3143,34.334,34.3789,34.3943,34.421
2025-11-01 01:12:00,409.22,9.24,0.7429,0.9601,33.9311,34.2835,34.1,20.9,22.17,21.54,21.54,0.0,79.64,309.5,True,96.42,0,425,v3.2.1,33.9311,33.9744,33.9764,34.0417,34.0538,34.075,34.1042,34.1508,34.1656,34.2045,34.2386,34.2835
2025-11-01 01:13:00,410.73,10.72,0.7419,0.9601,34.0594,34.379,34.2263,21.56,22.97,22.23,21.83,0.0,95.65,309.1,True,90.67,0,425,v3.2.1,34.0594,34.0804,34.1302,34.1548,34.1828,34.2137,34.2599,34.2669,34.3094,34.3311,34.3482,34.379
2025-11-01 01:14:00,411.22,5.4,0.7414,0.9601,34.1108,34.4381,34.2732,21.35,22.89,22.27,22.08,0.0,53.8,308.9,True,99.59,0,425,v3.2.1,34.1108,34.1314,34.1647,34.1932,34.2218,34.2604,34.2789,34.3341,34.3371,34.3857,34.4225,34.4381
2025-11-01 01:15:00,408.71,10.61,0.7405,0.9601,33.8861,34.2242,34.0595,21.61,22.77,22.2,21.93,0.0,88.22,308.5,False,99.39,0,425,v3.2.1,33.8861,33.9175,33.9576,33.9781,34.0199,34.0521,34.0679,34.1138,34.1457,34.1497,34.2012,34.2242
2025-11-01 01:16:00,408.98,9.93,0.7396,0.9601,33.9082,34.2714,34.0828,21.5,22.68,22.12,21.66,0.0,80.87,308.2,False,107.57,0,425,v3.2.1,33.9082,33.9255,33.968,33.9991,34.0368,34.0918,34.0973,34.1297,34.157,34.1978,34.2107,34.2714
2025-11-01 01:17:00,409.44,7.7,0.7389,0.9601,33.9459,34.289,34.1179,21.53,22.59,22.15,22.06,0.0,77.01,307.9,True,103.15,0,425,v3.2.1,33.9459,33.9747,34.0238,34.042,34.0682,34.0966,34.137,34.1627,34.1915,34.2146,34.269,34.289
2025-11-01 01:18:00,409.8,10.6,0.738,0.9601,33.9645,34.3165,34.152,21.55,22.77,22.32,22.11,0.0,80.92,307.5,False,94.88,0,425,v3.2.1,33.9645,34.0175,34.055,34.0779,34.1029,34.1406,34.168,34.2056,34.2364,34.2562,34.2829,34.3165
2025-11-01 01:19:00,410.75,6.81,0.7374,0.9601,34.0562,34.3954,34.2292,21.39,22.98,22.15,22.03,0.0,60.12,307.2,False,109.27,0,425,v3.2.1,34.0562,34.0691,34.1099,34.1425,34.1887,34.2099,34.2615,34.2904,34.3236,34.3288,34.374,34.3954
2025-11-01 01:20:00,411.36,8.28,0.7367,0.9601,34.0992,34.4703,34.278,21.18,23.04,22.25,22.05,0.0,77.8,306.9,True,106.11,0,425,v3.2.1,34.0992,34.1298,34.1624,34.1912,34.2283,34.2734,34.3107,34.3024,34.354,34.392,34.4221,34.4703
2025-11-01 01:21:00,409.96,7.29,0.736,0.9601,33.9994,34.3405,34.1647,22.05,23.42,22.69,22.6,0.0,83.57,306.7,True,102.91,0,425,v3.2.1,33.9994,34.0308,34.0525,34.0799,34.1126,34.1638,34.1808,34.223,34.2401,34.2644,34.2886,34.3405
2025-11-01 01:22:00,407.62,9.39,0.7352,0.9601,33.7996,34.1474,33.9701,21.2,22.98,21.99,21.66,0.0,94.78,306.3,False,98.87,0,425,v3.2.1,33.7996,33.831,33.8583,33.8715,33.9309,33.9488,33.9964,34.0086,34.0557,34.0898,34.103,34.1474
2025-11-01 01:23:00,407.89,8.11,0.7344,0.9601,33.8389,34.1526,33.9875,21.32,23.45,22.4,22.32,0.0,74.82,306.0,True,95.2,0,425,v3.2.1,33.8389,33.8503,33.8951,33.8976,33.9293,33.9662,34.0014,34.0231,34.0717,34.1033,34.1209,34.1526
2025-11-01 01:24:00,409.32,5.03,0.734,0.9601,33.9373,34.2846,34.1112,21.99,23.25,22.37,22.13,0.0,71.92,305.8,False,98.14,0,425,v3.2.1,33.9373,33.9745,33.9917,34.0234,34.0687,34.0926,34.1348,34.1602,34.1816,34.2239,34.2611,34.2846
2025-11-01 01:25:00,411.77,12.29,0.7329,0.9601,34.1669,34.4885,34.3153,21.37,22.83,22.14,21.98,0.0,74.98,305.4,True,105.44,0,425,v3.2.1,34.1669,34.1784,34.1962,34.2264,34.2816,34.2993,34.3313,34.3557,34.3881,34.4274,34.4442,34.4885
2025-11-01 01:26:00,411.48,7.74,0.7322,0.9601,34.1206,34.467,34.2932,22.28,23.22,22.81,22.76,0.0,89.15,305.1,False,109.42,0,425,v3.2.1,34.1206,34.1525,34.1937,34.2138,34.2393,34.275,34.3197,34.3375,34.3614,34.4008,34.437,34.467
2025-11-01 01:27:00,410.25,9.39,0.7314,0.9601,34.0177,34.3747,34.188,21.77,22.9,22.23,22.15,0.0,83.29,304.7,True,107.72,0,425,v3.2.1,34.0177,34.0646,34.0883,34.1051,34.1418,34.1524,34.2138,34.2313,34.2455,34.2846,34.3362,34.3747
2025-11-01 01:28:00,407.41,7.52,0.7307,0.9601,33.7718,34.1336,33.954,22.35,23.68,23.09,22.73,0.0,74.7,304.5,False,97.56,0,425,v3.2.1,33.7718,33.799,33.8423,33.8929,33.9036,33.9365,33.9587,33.9969,34.0407,34.0607,34.1114,34.1336
2025-11-01 01:29:00,410.09,11.78,0.7297,0.9601,34.0167,34.349,34.1777,21.47,23.19,22.41,22.02,0.0,85.13,304.0,True,94.4,0,425,v3.2.1,34.0167,34.0276,34.0688,34.1163,34.1255,34.1603,34.2095,34.2268,34.2368,34.2746,34.3206,34.349
